scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
144k,vggss,24,-E5o64ACjm0_000017,lathe spinning,4.061292565893382e-05,0.0001028487313305,7.282544538611546e-05,2.6331035769544545e-05,0.0001090783189283,5.413654434960336e-05,5.4007487051421776e-05,6.874456448713318e-05,4.1497118218103424e-05,2.6331035769544545e-05,9.840210623224266e-06,6.13516167504713e-05,4.649440961657092e-05,0.0625,0.0,True,0.4034771919250488,"[3666, 4073, 2177, 3349]","[""dqu_dkIqqrw_000085"", ""j6s-UMrMIE8_000190"", ""M_3Mk2nMydQ_000030"", ""a1THgU6-Wj0_000440""]","[""lathe spinning"", ""snake hissing"", ""vacuum cleaner cleaning floors"", ""tractor digging""]",0.1311383928571428,1,0,0,243,7352,0.1710043161759969,0.7617319822311401,0.8364659547805786,-0.0747339725494384,0.3742218017578125,0.8068389296531677,0.178303946263644,0.5934111926020408,0.994498097014684,0.213809403224445,0.768438458442688,0.8505513072013855,-0.0821128487586975,0.3927001953125,0.7699087858200073,0.2284039675383228,0.4420440051020408,0.9918146992690128,0.0428050870484481,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,
144k,vggss,25,-FoTxwPOz3U_000000,"child speech, kid speaking",2.8894670322188176e-05,9.187286923406646e-05,6.40031648799777e-05,1.3304828826221636e-05,7.24512356100604e-05,3.314969944767654e-05,3.800321064773016e-05,4.5006905565969646e-05,2.699545439099893e-05,1.3304828826221636e-05,9.404989214090165e-06,6.487741484306753e-05,5.069833423476666e-05,0.0625,0.0,True,0.2938348948955536,"[4234, 4739, 2356, 4433]","[""lF1C6JSDZJU_000209"", ""s9GDIk99v54_000045"", ""OkAT5LKBbIE_000190"", ""ny11DBcW3hI_000019""]","[""disc scratching"", ""playing bassoon"", ""dog bow-wow"", ""playing timbales""]",0.0568399234693877,1,0,600,93,942,0.1853804595456616,0.872779369354248,0.8695948719978333,0.0031844973564147,0.5554656982421875,0.9985975027084352,0.1854287388501855,0.3061025191326531,0.9899985111054294,0.1834098928167232,0.835767388343811,0.859237551689148,-0.0234701633453369,0.459869384765625,0.9659887552261353,0.1846019833824712,0.2974330357142857,0.9869249483496502,-0.0019705667289383,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,26,-GOaBCyC5Js_000087,playing cornet,1.8837881725630723e-05,5.49901815247722e-05,1.5716912457719445e-05,1.5404404621222056e-05,6.89853259245865e-05,3.736937287612818e-05,2.4644983568578027e-05,4.143650585319847e-05,1.991592944250442e-05,1.5404404621222056e-05,4.3569111767283175e-06,3.5074252082267776e-05,3.125078364973888e-07,0.0625,0.25,False,0.3621724545955658,"[1685, 4475, 3043, 1135]","[""HALbfdYE3hM_000215"", ""oaKEAU7SoCE_000030"", ""XIohMvtR0Og_000030"", ""B-1QW7g81gA_000030""]","[""playing oboe"", ""playing harmonica"", ""people shuffling"", ""playing mandolin""]",0.1117865114795918,1,0,18,17,1873,0.3902727525744503,0.9098837375640868,0.7504966259002686,0.1593871116638183,0.903900146484375,1.0,0.3902727525744503,0.2864317602040816,0.9813478267790108,0.4467524167132699,0.8774663209915161,0.6986223459243774,0.1788439750671386,0.899658203125,0.9969691634178162,0.44736,0.2491230867346938,0.9789687718393272,0.0564796641388196,transition,OVER,,,CALIBRATION_RECOVERABLE,large,Q1,,
144k,vggss,27,-GW1J75oAKU_000304,"playing violin, fiddle",1.604492535989266e-05,0.0002036610239883,0.00014219127479,1.8552995243226175e-05,0.0001983801776077,0.0001066124532371,5.938664253335446e-05,0.000119487158372,4.286885086912662e-05,1.8552995243226175e-05,1.5114470443222672e-05,0.0001607921731192,0.0001236382813658,0.0,0.0,False,0.210491195321083,"[4385, 661, 126, 743]","[""nCqe6N5e__0_000000"", ""5uUROIui4Z0_000002"", ""0E6KS8B6DMc_000540"", ""6mbQDmij4oQ_000010""]","[""playing oboe"", ""ice cream truck, ice cream van"", ""playing bass drum"", ""playing washboard""]",0.732421875,1,169,0,2695,6,0.4815268255522907,0.5838925242424011,0.5967872738838196,-0.0128947496414184,0.4933763586956521,0.4816054403781891,0.999661112680034,0.3528579400510204,0.9883314984978786,0.4128707482993197,0.5621030330657959,0.5363957285881042,0.0257073044776916,0.5236073369565217,0.4128707349300384,1.0,0.3023955676020408,0.9864142445559314,-0.068656077252971,transition,GOOD,,,,very_large,Q4,,
144k,vggss,28,-HMEhGV38GM_000216,playing congas,0.0001296033005928,8.222891483455896e-05,7.517918857047334e-05,2.473583663231693e-05,8.802468073554337e-05,3.385528179933317e-05,4.211090708849952e-05,7.338736759265885e-05,3.50498958141543e-05,2.473583663231693e-05,6.329217285383493e-06,4.717901902040467e-05,5.044335193815641e-05,0.90625,1.0,False,0.4262478351593017,"[4336, 587, 2138, 2916]","[""mcrf1Mb99d4_000068"", ""55L7peYRB_Q_000120"", ""MDa1ZVdDz2Y_000060"", ""VmYPBzrkKGw_000140""]","[""playing tympani"", ""using sewing machines"", ""splashing water"", ""playing oboe""]",0.0711495535714285,3,0,2683,546,2481,0.1750737067810238,0.8011415004730225,0.7830947637557983,0.0180467367172241,0.5154266357421875,0.9148459434509276,0.1779739523731676,0.3657326211734694,0.9903835655530744,0.1442435169963409,0.7223638296127319,0.7288371920585632,-0.0064733624458312,0.488037109375,0.761904776096344,0.151052368523352,0.3588767538265306,0.987019581868362,-0.0308301897846829,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,29,-IKnJa9U66I_000150,using sewing machines,7.137099601095542e-05,0.000123844918562,8.032109326450154e-05,4.711619112640619e-05,0.0001255246897926,4.702881051343866e-05,7.062817894620821e-05,8.648340008221567e-05,5.9120146033819765e-05,4.711619112640619e-05,9.267014320357704e-06,6.472477252827957e-05,3.320490213809535e-05,0.125,0.0,True,0.477372407913208,"[3340, 1215, 3187, 1796]","[""_w8u8H6TP_o_000000"", ""BioGVnRl7OE_000127"", ""ZECeW7EAQtM_000010"", ""IFclJMPODCA_000221""]","[""reversing beeps"", ""barn swallow calling"", ""driving buses"", ""blowtorch igniting""]",0.1297831632653061,1,0,310,119,6371,0.3059575267806803,0.8700320720672607,0.7698185443878174,0.1002135276794433,0.74542236328125,1.0,0.3059575267806803,0.4241868622448979,0.9929828152443976,0.4199566445510083,0.828179657459259,0.7100979685783386,0.1180816888809204,0.717620849609375,0.981726050376892,0.4232653601694915,0.3010204081632653,0.9906227927442316,0.113999117770328,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,large,Q2,,
144k,vggss,30,-Igq1W20Gi8_000000,people whistling,4.0687282307771966e-05,5.839041841682047e-05,3.951749386033043e-05,9.716606655274518e-06,4.399879617267288e-05,2.8829063012381084e-05,1.6192916518775746e-05,2.337876503588632e-05,1.1943173376494087e-05,9.716606655274518e-06,2.516292852305924e-06,4.644724685931578e-05,2.9800887205055915e-05,0.59375,0.25,False,0.204539954662323,"[376, 4475, 639, 969]","[""2g5hx_rynAI_000035"", ""oaKEAU7SoCE_000030"", ""5g20l907PQM_000028"", ""9TzyRdTYDvo_000024""]","[""playing shofar"", ""playing harmonica"", ""playing djembe"", ""dog growling""]",0.0990513392857142,1,0,0,0,5328,0.2787280578767315,0.9638984203338624,0.8713980913162231,0.0925003290176391,0.941680908203125,1.0,0.2787280578767315,0.3553691007653061,0.9885194438381136,0.3975045988962649,0.9180100560188292,0.7622092366218567,0.1558008193969726,0.9600067138671876,1.0,0.3975045988962649,0.2491828762755102,0.9829540413158808,0.1187765410195333,A_ogl_help,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,31,-JGpAlLrSD0_000458,train whistling,2.6676152629079297e-05,3.242900493205525e-05,1.4691692740598228e-05,1.4691692740598228e-05,4.316496051615104e-05,1.898988739412744e-05,2.093588591378648e-05,2.829739605658688e-05,1.869775041996036e-05,1.4691692740598228e-05,2.391108637311845e-06,1.3731254512094893e-05,0.0,0.15625,0.25,False,0.5765749216079712,"[806, 2309, 3049, 580]","[""7Soo7mXCnq0_000063"", ""O8DtnVJN_dY_000030"", ""XQXsAZJqDig_000030"", ""5-FHy1Q61n8_000114""]","[""airplane flyby"", ""fire truck siren"", ""pigeon, dove cooing"", ""dog baying""]",0.5803571428571429,1,1850,53,170,1349,0.628702984577832,0.7354245781898499,0.8564736843109131,-0.1210491061210632,0.3206634521484375,0.7783653736114502,0.7657949861477127,0.5898836096938775,0.991287782656446,0.7004833697778801,0.756663978099823,0.8277376294136047,-0.0710736513137817,0.40924072265625,0.8360576629638672,0.8120205456607298,0.5975366709183674,0.9912432855177592,0.071780385200048,transition,GOOD,,,,very_large,Q4,,
144k,vggss,32,-JUBdOr8Hes_000030,playing accordion,1.4313477549876552e-05,3.636785186245106e-05,2.264336944790557e-05,1.6698166291462258e-05,4.5908382162451744e-05,1.845302904257551e-05,2.2709962649969384e-05,2.943088657048065e-05,1.9824947230517864e-05,1.6698166291462258e-05,2.217142991867149e-06,1.6542904631933197e-05,5.945203156443313e-06,0.0,0.0,False,0.5451228618621826,"[1482, 1640, 311, 2510]","[""EQKs1YLMUuI_000004"", ""GhEPMDQZ174_000030"", ""253aGgk7NSE_000010"", ""Qm8bAH-0y3E_000024""]","[""playing oboe"", ""playing harpsichord"", ""playing bugle"", ""yodelling""]",0.3352200255102041,1,29,0,1015,986,0.6668289516390782,0.7226790189743042,0.6384186148643494,0.0842604041099548,0.66668701171875,0.7328775525093079,0.8809404702351176,0.2788783482142857,0.97797776328723,0.6480571428571429,0.6884545683860779,0.5761576890945435,0.1122968792915344,0.6998291015625,0.6742568612098694,0.9434323267615008,0.2395766900510204,0.973323538806896,-0.0187718087819352,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,33,-JUhUI_KvUI_000026,gibbon howling,8.833909305394627e-06,1.4627876225858928e-05,9.004857020045165e-06,5.405323008744745e-06,1.786322900443338e-05,1.0558110261627007e-05,8.322927897097543e-06,1.0524252502364106e-05,6.602046596526634e-06,5.405323008744745e-06,1.1066766774092684e-06,8.025829629332293e-06,3.5995340113004204e-06,0.1875,0.0,True,0.451333224773407,"[2966, 2579, 846, 120]","[""WTQhmOYZNJQ_000024"", ""RZlDaLFuxxQ_000046"", ""80Lqw4-iQXI_000001"", ""077aWlQn6XI_000030""]","[""people booing"", ""chipmunk chirping"", ""turkey gobbling"", ""reversing beeps""]",0.6342474489795918,1,178,245,1667,128,0.5900505778581376,0.7230990529060364,0.7768041491508484,-0.053705096244812,0.416778564453125,0.7588298320770264,0.7262420305545532,0.6627072704081632,0.9940579718508428,0.552090439528311,0.6864538788795471,0.8026534914970398,-0.1161996126174926,0.3029327392578125,0.7120411992073059,0.7107904642409034,0.6353635204081632,0.993788433737491,-0.0379601383298265,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,34,-K-ccLMFE5M_000259,people marching,3.835771349258721e-05,1.882534343167208e-05,1.0828240192495286e-05,6.788508017052664e-06,2.6332298148190603e-05,1.5488965800614096e-05,1.0470178494870195e-05,1.5149540558923036e-05,8.005641575437039e-06,6.788508017052664e-06,1.4681019138151896e-06,1.0819701856235042e-05,4.039732175442623e-06,0.8125,1.0,False,0.4252587258815765,"[795, 3830, 2931, 451]","[""7OqsePnrOSo_000061"", ""ftxxMmqrYQ8_000003"", ""W1VYWwYdJRQ_000370"", ""3T3hm1hHCto_000228""]","[""magpie calling"", ""snake rattling"", ""chainsawing trees"", ""snake rattling""]",0.8093112244897959,1,1102,0,3384,538,0.5790599329217907,0.6382135152816772,0.5847223401069641,0.0534911751747131,0.5933685302734375,0.5867316722869873,0.9779182400262684,0.4855707908163265,0.9864427051020616,0.5305358550039401,0.6061789989471436,0.4786577820777893,0.1275212168693542,0.6698455810546875,0.530535876750946,1.0,0.4293686224489796,0.9863052485944356,-0.0485240779178506,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,35,-K1BRF6qng8_000030,female singing,4.566996722132899e-05,4.460292257135734e-05,1.7361051504849456e-05,1.6243777281488292e-05,4.460366471903399e-05,2.516828135412652e-05,2.251680234621745e-05,2.544434755691327e-05,1.8881088180933148e-05,1.6243777281488292e-05,2.37403628489119e-06,2.5721834390424192e-05,1.1172742233611643e-06,0.65625,0.5,False,0.4233150482177734,"[4680, 4827, 4762, 1181]","[""rNQ0EBdxPvM_000030"", ""tm0Em1IlvsA_000318"", ""sbkfFiRlJXc_000021"", ""BR3U7WaCP-4_000005""]","[""using sewing machines"", ""people eating apple"", ""owl hooting"", ""people nose blowing""]",0.3518415178571428,1,303,4577,416,2417,0.4748790601243953,0.7413723468780518,0.7305638790130615,0.0108084678649902,0.5750732421875,0.7784637808799744,0.5490830636461704,0.4988241390306122,0.9900853025541548,0.4382636655948553,0.6958292722702026,0.7086889743804932,-0.0128597021102905,0.520751953125,0.7720630168914795,0.5033978431082878,0.5396205357142857,0.9914673572478192,-0.0366153945295399,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
144k,vggss,36,-KBH8YmHR-0_000050,snake rattling,2.2826136046205647e-05,2.9096911021042612e-05,2.272723759233486e-05,1.3253881661512423e-05,2.8896280127810318e-05,9.48092019825708e-06,1.89166657946771e-05,2.1006067981943488e-05,1.705438262433745e-05,1.3253881661512423e-05,2.234362000308465e-06,1.2042528396705166e-05,9.473355930822436e-06,0.34375,0.25,False,0.5861234664916992,"[2657, 3054, 2737, 4522]","[""SXeSsEP3ieo_000145"", ""XUCh79kkapE_000049"", ""TdGJdqDxrNc_000091"", ""pKG3RMK__dc_000110""]","[""elk bugling"", ""penguins braying"", ""baltimore oriole calling"", ""car passing by""]",0.0842036033163265,1,0,90,0,3885,0.1506561118242761,0.9126633405685424,0.7909791469573975,0.121684193611145,0.8169097900390625,1.0,0.1506561118242761,0.5589126275510204,0.993292621065432,0.1742339890304755,0.8460132479667664,0.7313462495803833,0.114666998386383,0.780731201171875,1.0,0.1742339890304755,0.4832788584183674,0.9899622966024586,0.0235778772061993,B_close,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,37,-Lmibx_Iu_E_000173,tractor digging,1.4312821804196574e-05,1.7793096048990265e-05,7.432290203723824e-06,5.412689915829105e-06,2.0189683709759265e-05,1.470069128117757e-05,8.06603111414006e-06,1.1402214113331866e-05,6.959916390769649e-06,5.412689915829105e-06,9.76664523477666e-07,1.0833179658220615e-05,2.0196002878947183e-06,0.4375,0.25,False,0.391158252954483,"[2839, 4119, 2074, 2086]","[""UrluLxHLwQM_000110"", ""jqqjc0XrU58_000092"", ""LN92tji7ADA_000002"", ""LataVY-O5FA_000063""]","[""toilet flushing"", ""playing djembe"", ""opening or closing car electric windows"", ""disc scratching""]",0.7423469387755102,1,1756,9,457,328,0.5205489820117567,0.6358628273010254,0.6875349879264832,-0.0516721606254577,0.4119110107421875,0.5539357662200928,0.8962296933368082,0.4588249362244898,0.9925689477980384,0.5578106719568645,0.6401148438453674,0.6369713544845581,0.0031434893608093,0.518524169921875,0.58881014585495,0.9137571869010916,0.4783561862244898,0.991113054288098,0.0372616899451078,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,38,-Lv13WPa4xk_000170,airplane flyby,1.7802114598453045e-05,6.262346141738817e-05,4.053196244058199e-05,7.783105502312537e-06,4.322259337641299e-05,2.677051816135645e-05,1.6608120859018527e-05,2.1659250705852173e-05,1.3875862350687385e-05,7.783105502312537e-06,3.5631487662612926e-06,4.874759906670079e-05,3.274885602877475e-05,0.15625,0.0,True,0.2215760946273803,"[3850, 2036, 4670, 2959]","[""g3J2VYx8zYE_000060"", ""Kz4SvP0c_VE_000019"", ""rI99Dvpxo2w_000131"", ""WLX3Db60418_000020""]","[""train whistling"", ""magpie calling"", ""train whistling"", ""driving motorcycle""]",0.587531887755102,1,0,0,2497,1427,0.6095633615965853,0.7321010231971741,0.7383929491043091,-0.006291925907135,0.5637359619140625,0.7169606685638428,0.802734523357387,0.5247528698979592,0.990462074366084,0.5606220110085121,0.6720389723777771,0.6894098520278931,-0.0173708796501159,0.5511016845703125,0.6322591304779053,0.8318753905203963,0.4465481505102041,0.9865653586011744,-0.0489413505880732,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,39,-N00SskHxS4_000529,playing bugle,1.4015725355420727e-05,0.0001155792560894,3.354161526658572e-05,5.223579137236811e-06,0.0001100185254472,5.92612886975985e-05,4.943719977745786e-05,6.695209594909102e-05,2.353519812459126e-05,5.223579137236811e-06,1.872280154202599e-05,9.204405796481296e-05,2.831803612934891e-05,0.0625,0.0,True,0.2036282122135162,"[2038, 4535, 34, 286]","[""KzvdKLdBw3s_000060"", ""pUn8YqN2meU_000059"", ""-K-ccLMFE5M_000259"", ""1obzCbmFpa8_000410""]","[""female speech, woman speaking"", ""playing cornet"", ""people marching"", ""people giggling""]",0.107421875,1,0,0,168,4147,0.2980121101336684,0.8677235245704651,0.7638245224952698,0.1038990020751953,0.6787109375,0.9679035544395448,0.3009865574337968,0.3454440369897959,0.9885588304143372,0.3779474511565237,0.8422569036483765,0.707659900188446,0.1345970034599304,0.7092132568359375,0.936734676361084,0.3878475956368106,0.2594467474489796,0.9813930288228646,0.0799353410228552,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q1,,
144k,vggss,40,-NCa3eFLULw_000221,dinosaurs bellowing,1.7424532416043803e-05,1.8472519514034506e-05,1.4083112546359187e-05,1.1144404197693802e-05,2.8476486477302387e-05,2.168387800338678e-05,1.295586298510898e-05,1.423175126546994e-05,1.2266155863471797e-05,1.1144404197693802e-05,6.868842774565564e-07,6.206363650562707e-06,2.9387083486653864e-06,0.4375,0.5,False,0.6640217900276184,"[4976, 2433, 1689, 4162]","[""wgT4rbZ5kvc_000022"", ""PlF1Z9YWZck_000075"", ""HDWZu2roOgU_000032"", ""kQ7tkcg8Xag_000300""]","[""people burping"", ""elephant trumpeting"", ""people giggling"", ""people marching""]",0.7142458545918368,1,0,0,4589,1045,0.6085459425751701,0.6410406827926636,0.5492212772369385,0.0918194055557251,0.6358642578125,0.626290500164032,0.9555129842486164,0.4681521045918367,0.9909466085554662,0.4982420894023104,0.5683082938194275,0.4265551567077636,0.1417531371116638,0.6748199462890625,0.4982420802116394,1.0,0.3558673469387755,0.9861499051181888,-0.1103038531728597,C_aud_better,GOOD,,,,very_large,Q4,,
144k,vggss,41,-NwBdmVSg1w_000000,cat hissing,2.6416564651299268e-05,6.199548079166561e-05,1.8877737602451816e-05,1.8877737602451816e-05,6.24863532721065e-05,3.3159874874399975e-05,3.193494558217935e-05,3.948943412979133e-05,2.5752531655598432e-05,1.8877737602451816e-05,5.800087819807232e-06,3.624294913606718e-05,0.0,0.0625,0.25,False,0.4153936803340912,"[1033, 3552, 4210, 5085]","[""A9n6gH2uS5U_000019"", ""cK9JgR-LGfU_000046"", ""l-iIfi3SNpw_000120"", ""yfcMvoqT0iM_000073""]","[""cat growling"", ""alligators, crocodiles hissing"", ""people screaming"", ""air conditioning noise""]",0.3352399553571428,1,654,429,352,1604,0.5090634441087614,0.673110842704773,0.5225490927696228,0.1505617499351501,0.7055206298828125,0.60103440284729,0.7688797627195985,0.2620575573979591,0.9927427950349272,0.5572384265453573,0.6757489442825317,0.5542495250701904,0.1214994192123413,0.6758575439453125,0.6189881563186646,0.848159009449332,0.2446588010204081,0.9909059002820538,0.0481749824365959,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,42,-OAyRsvFGgc_000030,tapping guitar,1.119174157793168e-05,3.7106765375938267e-05,2.769340790109709e-05,9.283793588110711e-06,3.604501034715213e-05,1.4470351743511856e-05,1.507658453192562e-05,3.058262882404961e-05,1.1887760592799168e-05,9.283793588110711e-06,2.3580450942972675e-06,2.52190038736444e-05,1.840961340349168e-05,0.0625,0.0,True,0.3203663825988769,"[4273, 4840, 3158, 11]","[""lsAu4_RaXHU_000020"", ""tyjP12Yob3I_000044"", ""Ykv1CiXNXLQ_000134"", ""-7TanrCbmME_000030""]","[""playing harmonica"", ""cow lowing"", ""yodelling"", ""child singing""]",0.7931680484693877,1,416,0,2085,163,0.3876279372388078,0.5464680194854736,0.5940502882003784,-0.0475822687149047,0.406463623046875,0.3892155289649963,0.9895866607040184,0.3119618941326531,0.9860651402718194,0.3472787577265189,0.5080059170722961,0.5221471190452576,-0.0141412019729614,0.4766998291015625,0.347278743982315,1.0,0.2754504145408163,0.9806231842670122,-0.0403491795122889,B_close,UNDER,shifted,target_dominant,,very_large,Q4,shifted,
144k,vggss,43,-OVb-UG8yJw_000030,"engine accelerating, revving, vroom",1.1575983080547305e-05,0.0001077713823178,7.780325540807098e-05,2.121008037647698e-05,7.987478602444753e-05,3.43402789440006e-05,3.2821855711517856e-05,5.6145952839870006e-05,2.751824831648264e-05,2.121008037647698e-05,3.947502136725234e-06,8.025313582038507e-05,5.659317685058341e-05,0.0,0.0,False,0.255339115858078,"[58, 2362, 4470, 2082]","[""-_QPd-VskKY_000030"", ""OnRh-5IRG3A_000000"", ""oT8Vg7egGwI_000077"", ""LVYHbuggoj8_000050""]","[""mouse squeaking"", ""machine gun shooting"", ""people booing"", ""missile launch""]",0.2859933035714285,1,819,87,60,1036,0.6374866554826902,0.7888059616088867,0.6277961134910583,0.1610098481178283,0.80303955078125,0.8738675713539124,0.702088348916634,0.3559669961734694,0.9837153388965794,0.7103407755581669,0.8044336438179016,0.6149172782897949,0.1895163655281067,0.8637847900390625,0.9267596006393432,0.7525889876068135,0.352180325255102,0.9789748516463952,0.0728541200754766,transition,GOOD,,,,large,Q3,,
